Data,Turno,PEvento,FreqPEvento,DuracaoPEvento,SEvento,FreqSEvento,DuracaoSEvento,Somatoral,Dds,Maquina,Meta,Dds2,ID,IE,IQ,OEE
2025-02-26,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,4.0,Maquina Alpha,65.0,quarta-feira,,,,
2025-02-26,1,OPERANDO,21,17724.0,ProblemasProcesso,10,2990.0,30600.0,4.0,Maquina Beta,65.0,quarta-feira,64.1,108.51,100.0,69.55
2025-02-26,2,OPERANDO,22,9825.0,PREPARAÇÃO,5,4068.0,30600.0,4.0,Maquina Beta,65.0,quarta-feira,34.11,80.72,104.26,28.71
2025-02-26,3,OPERANDO,24,10266.0,Oportunidadesdemelhoria,2,1831.0,25200.0,4.0,Maquina Beta,65.0,quarta-feira,43.56,77.08,100.0,33.58
2025-02-26,1,OPERANDO,15,20366.0,ProblemasManutencao,2,2334.0,33480.0,4.0,Maquina Gamma,67.0,quarta-feira,64.29,108.14,100.0,69.52
2025-02-26,2,OPERANDO,24,17459.0,ProblemasProcesso,12,2995.0,32760.0,4.0,Maquina Gamma,67.0,quarta-feira,57.01,108.48,102.7,63.51
2025-02-26,3,TURNO NÃO PLANEJADO,4,7016.0,OPERANDO,15,5711.0,20160.0,4.0,Maquina Gamma,67.0,quarta-feira,43.45,48.29,100.0,20.98
2025-02-26,1,MANUTENÇÃO PREVENTIVA,1,33480.0,,,,33480.0,4.0,Maquina Delta,65.0,quarta-feira,,,,
2025-02-26,2,MANUTENÇÃO PREVENTIVA,1,32760.0,,,,32760.0,4.0,Maquina Delta,65.0,quarta-feira,,,,
2025-02-26,3,MANUTENÇÃO PREVENTIVA,1,20160.0,,,,20160.0,4.0,Maquina Delta,65.0,quarta-feira,,,,
2025-02-26,1,OPERANDO,21,24558.0,ProblemasProcesso,10,2760.0,33480.0,4.0,Maquina Epsilon,63.0,quarta-feira,77.52,88.57,100.0,68.66
2025-02-26,2,OPERANDO,18,24501.0,REFEIÇÃO,1,2255.0,32760.0,4.0,Maquina Epsilon,63.0,quarta-feira,79.14,106.7,100.0,84.44
2025-02-26,3,OPERANDO,11,11227.0,REFEIÇÃO,1,1589.0,20160.0,4.0,Maquina Epsilon,63.0,quarta-feira,60.45,99.79,100.0,60.32
2025-02-26,1,MANUTENÇÃO CORRETIVA,1,30600.0,,,,30600.0,4.0,Maquina Zeta,68.0,quarta-feira,0.0,,,
2025-02-26,2,MANUTENÇÃO CORRETIVA,1,30600.0,,,,30600.0,4.0,Maquina Zeta,68.0,quarta-feira,0.0,,,
2025-02-26,3,MANUTENÇÃO CORRETIVA,1,25200.0,,,,25200.0,4.0,Maquina Zeta,68.0,quarta-feira,0.0,,,
2025-02-26,1,OPERANDO,24,24350.0,REFEIÇÃO,1,1933.0,33480.0,4.0,Maquina Eta,68.0,quarta-feira,76.86,96.43,100.0,74.12
2025-02-26,2,OPERANDO,19,25359.0,REFEIÇÃO,1,1812.0,32760.0,4.0,Maquina Eta,68.0,quarta-feira,81.91,106.38,100.0,87.14
2025-02-26,3,OPERANDO,12,8517.0,MANUTENÇÃO CORRETIVA,2,4016.0,20160.0,4.0,Maquina Eta,68.0,quarta-feira,46.03,94.74,100.0,43.61
2025-02-26,1,OPERANDO,22,16549.0,PREPARAÇÃO,3,3587.0,33480.0,4.0,Maquina Theta,69.0,quarta-feira,52.24,96.3,100.0,50.31
2025-02-26,2,OPERANDO,32,17009.0,ProblemasProcesso,16,5311.0,32760.0,4.0,Maquina Theta,69.0,quarta-feira,54.87,77.13,100.0,42.32
2025-02-26,3,OPERANDO,16,10423.0,REFEIÇÃO,1,1643.0,20160.0,4.0,Maquina Theta,69.0,quarta-feira,56.29,95.8,100.0,53.93
2025-02-26,1,OPERANDO,14,18936.0,Parada planejada,1,4481.0,33480.0,4.0,Maquina Iota,68.0,quarta-feira,69.62,97.73,100.0,68.04
2025-02-26,2,OPERANDO,10,14583.0,Parada planejada,2,11289.0,32760.0,4.0,Maquina Iota,68.0,quarta-feira,72.81,106.63,100.0,77.64
2025-02-26,3,OPERANDO,7,13385.0,REFEIÇÃO,1,2870.0,20160.0,4.0,Maquina Iota,68.0,quarta-feira,81.03,110.6,100.0,89.62
2025-02-26,1,OPERANDO,17,20669.0,ProblemasProcesso,7,2320.0,33480.0,4.0,Maquina Kappa,65.0,quarta-feira,65.24,104.4,100.0,68.11
2025-02-26,2,OPERANDO,34,16847.0,REFEIÇÃO,1,2528.0,32760.0,4.0,Maquina Kappa,65.0,quarta-feira,54.42,92.92,100.0,50.57
2025-02-26,3,OPERANDO,13,9112.0,TURNO NÃO PLANEJADO,4,4745.0,20160.0,4.0,Maquina Kappa,65.0,quarta-feira,59.31,104.63,100.0,62.06
2025-02-26,1,OPERANDO,16,14322.0,PREPARAÇÃO,4,5794.0,33480.0,4.0,Maquina Lambda,55.0,quarta-feira,45.21,79.1,100.0,35.76
2025-02-26,2,OPERANDO,14,14997.0,PREPARAÇÃO,5,6436.0,32760.0,4.0,Maquina Lambda,55.0,quarta-feira,48.44,88.91,100.0,43.07
2025-02-26,3,TURNO NÃO PLANEJADO,1,20160.0,CARGA E DESGARGA DE MATERIAIS,0,0.0,20160.0,4.0,Maquina Lambda,55.0,quarta-feira,,,,
2025-02-26,1,OPERANDO,26,15399.0,PREPARAÇÃO,2,3013.0,33480.0,4.0,Maquina Sigma,60.0,quarta-feira,48.61,71.53,100.0,34.77
2025-02-26,2,OPERANDO,13,22826.0,REFEIÇÃO,1,2727.0,32760.0,4.0,Maquina Sigma,60.0,quarta-feira,73.73,96.92,100.0,71.46
2025-02-26,3,TURNO NÃO PLANEJADO,1,20160.0,LIMPEZA DO POSTO DE TRABALHO,0,0.0,20160.0,4.0,Maquina Sigma,60.0,quarta-feira,,,,
2025-02-26,1,OPERANDO,13,7008.0,AGUARDANDO MANUTENÇÃO,4,6654.0,33480.0,4.0,Maquina Omega,65.0,quarta-feira,22.12,105.25,100.0,23.28
2025-02-26,2,OPERANDO,17,8498.0,PREPARAÇÃO,5,5551.0,32760.0,4.0,Maquina Omega,65.0,quarta-feira,27.45,92.93,100.0,25.51
2025-02-26,3,OPERANDO,12,12205.0,TURNO NÃO PLANEJADO,3,2240.0,20160.0,4.0,Maquina Omega,65.0,quarta-feira,75.28,104.17,100.0,78.42
2025-02-27,1,Parada planejada,1,33480.0,PARADA NÃO JUSTIFICADA,0,0.0,33480.0,5.0,Maquina Alpha,65.0,quinta-feira,,,,
2025-02-27,2,Parada planejada,1,32760.0,PARADA NÃO JUSTIFICADA,0,0.0,32760.0,5.0,Maquina Alpha,65.0,quinta-feira,,,,
2025-02-27,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,5.0,Maquina Alpha,65.0,quinta-feira,,,,
2025-02-27,1,OPERANDO,25,9709.0,PREPARAÇÃO,6,4511.0,30600.0,5.0,Maquina Beta,65.0,quinta-feira,33.98,91.95,103.43,32.32
2025-02-27,2,OPERANDO,52,16095.0,REFEIÇÃO,1,2310.0,30600.0,5.0,Maquina Beta,65.0,quinta-feira,56.01,94.75,100.0,53.07
2025-02-27,3,OPERANDO,21,11267.0,PREPARAÇÃO,2,1946.0,25200.0,5.0,Maquina Beta,65.0,quinta-feira,47.37,84.56,100.0,40.06
2025-02-27,1,OPERANDO,24,20422.0,ProblemasProcesso,12,2355.0,33480.0,5.0,Maquina Gamma,67.0,quinta-feira,64.46,87.61,100.0,56.47
2025-02-27,2,OPERANDO,35,11990.0,ProblemasProcesso,31,7253.0,32760.0,5.0,Maquina Gamma,67.0,quinta-feira,36.6,47.14,100.52,17.34
2025-02-27,3,TURNO NÃO PLANEJADO,1,20160.0,AGUARDANDO CHEFE/PREPARADOR/ENGENHARIA,0,0.0,20160.0,5.0,Maquina Gamma,67.0,quinta-feira,,,,
2025-02-27,1,MANUTENÇÃO PREVENTIVA,1,33480.0,,,,33480.0,5.0,Maquina Delta,65.0,quinta-feira,,,,
2025-02-27,2,MANUTENÇÃO PREVENTIVA,1,32760.0,,,,32760.0,5.0,Maquina Delta,65.0,quinta-feira,,,,
2025-02-27,3,MANUTENÇÃO PREVENTIVA,1,20160.0,,,,20160.0,5.0,Maquina Delta,65.0,quinta-feira,,,,
2025-02-27,1,OPERANDO,21,14806.0,ProblemasProcesso,13,3092.0,33480.0,5.0,Maquina Epsilon,63.0,quinta-feira,46.75,84.57,100.0,39.54
2025-02-27,2,OPERANDO,21,18850.0,REFEIÇÃO,1,2393.0,32760.0,5.0,Maquina Epsilon,63.0,quinta-feira,60.89,104.92,100.0,63.89
2025-02-27,3,OPERANDO,8,5389.0,PREPARAÇÃO,3,3763.0,20160.0,5.0,Maquina Epsilon,63.0,quinta-feira,28.84,55.3,100.0,15.95
2025-02-27,1,MANUTENÇÃO CORRETIVA,1,30600.0,,,,30600.0,5.0,Maquina Zeta,68.0,quinta-feira,0.0,,,
2025-02-27,2,MANUTENÇÃO CORRETIVA,1,30600.0,,,,30600.0,5.0,Maquina Zeta,68.0,quinta-feira,0.0,,,
2025-02-27,3,MANUTENÇÃO CORRETIVA,2,7842.0,PREPARAÇÃO,4,3564.0,25200.0,5.0,Maquina Zeta,68.0,quinta-feira,15.07,66.93,100.0,10.09
2025-02-27,1,OPERANDO,24,27744.0,REFEIÇÃO,1,1983.0,33480.0,5.0,Maquina Eta,68.0,quinta-feira,87.58,102.49,100.0,89.76
2025-02-27,2,OPERANDO,19,20199.0,ProblemasManutencao,2,1940.0,32760.0,5.0,Maquina Eta,68.0,quinta-feira,65.24,92.18,100.0,60.14
2025-02-27,3,OPERANDO,10,11498.0,REFEIÇÃO,1,1642.0,20160.0,5.0,Maquina Eta,68.0,quinta-feira,62.09,105.69,100.0,65.62
2025-02-27,1,OPERANDO,30,21545.0,REFEIÇÃO,1,1958.0,33480.0,5.0,Maquina Theta,69.0,quinta-feira,68.01,108.72,100.0,73.94
2025-02-27,2,OPERANDO,19,13323.0,ProblemasManutencao,3,4861.0,32760.0,5.0,Maquina Theta,69.0,quinta-feira,43.03,79.88,100.0,34.37
2025-02-27,3,OPERANDO,11,13999.0,REFEIÇÃO,1,1693.0,20160.0,5.0,Maquina Theta,69.0,quinta-feira,75.81,119.84,100.0,90.85
2025-02-27,1,OPERANDO,12,21405.0,REFEIÇÃO,1,1947.0,33480.0,5.0,Maquina Iota,68.0,quinta-feira,67.57,99.8,100.0,67.43
2025-02-27,2,OPERANDO,9,24528.0,REFEIÇÃO,1,2499.0,32760.0,5.0,Maquina Iota,68.0,quinta-feira,79.4,112.16,100.0,89.06
2025-02-27,3,TURNO NÃO PLANEJADO,3,9916.0,OPERANDO,6,3300.0,20160.0,5.0,Maquina Iota,68.0,quinta-feira,39.08,91.18,100.0,35.63
2025-02-27,1,OPERANDO,27,11687.0,ProblemasProcesso,11,5854.0,33480.0,5.0,Maquina Kappa,65.0,quinta-feira,36.89,134.52,100.0,49.62
2025-02-27,2,OPERANDO,26,14977.0,ProblemasProcesso,11,3159.0,32760.0,5.0,Maquina Kappa,65.0,quinta-feira,48.38,81.53,100.0,39.44
2025-02-27,3,OPERANDO,15,10624.0,TURNO NÃO PLANEJADO,3,5669.0,20160.0,5.0,Maquina Kappa,65.0,quinta-feira,73.31,104.43,100.0,76.56
2025-02-27,1,OPERANDO,23,15773.0,ProblemasProcesso,3,2832.0,33480.0,5.0,Maquina Lambda,55.0,quinta-feira,49.79,88.48,100.0,44.05
2025-02-27,2,OPERANDO,17,17816.0,ProblemasProcesso,7,2874.0,32760.0,5.0,Maquina Lambda,55.0,quinta-feira,57.55,92.68,100.0,53.34
2025-02-27,3,OPERANDO,6,12760.0,TURNO NÃO PLANEJADO,3,5124.0,20160.0,5.0,Maquina Lambda,55.0,quinta-feira,84.86,108.89,100.0,92.4
2025-02-27,1,MANUTENÇÃO CORRETIVA,2,15515.0,OPERANDO,6,8115.0,33480.0,5.0,Maquina Sigma,60.0,quinta-feira,25.63,104.93,100.0,26.89
2025-02-27,2,MANUTENÇÃO CORRETIVA,1,32760.0,,,,32760.0,5.0,Maquina Sigma,60.0,quinta-feira,0.0,,,
2025-02-27,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,5.0,Maquina Sigma,60.0,quinta-feira,,,,
2025-02-27,1,OPERANDO,28,17798.0,ProblemasProcesso,9,2646.0,33480.0,5.0,Maquina Omega,65.0,quinta-feira,56.21,102.99,100.0,57.89
2025-02-27,2,OPERANDO,22,22807.0,REFEIÇÃO,1,2623.0,32760.0,5.0,Maquina Omega,65.0,quinta-feira,73.73,112.98,100.0,83.3
2025-02-27,3,OPERANDO,12,10767.0,TURNO NÃO PLANEJADO,4,4332.0,20160.0,5.0,Maquina Omega,65.0,quinta-feira,76.24,103.08,100.0,78.59
2025-02-28,1,Parada planejada,1,33480.0,PARADA NÃO JUSTIFICADA,0,0.0,33480.0,6.0,Maquina Alpha,65.0,sexta-feira,,,,
2025-02-28,2,Parada planejada,1,26320.0,PARADA NÃO JUSTIFICADA,0,0.0,26320.0,6.0,Maquina Alpha,65.0,sexta-feira,,,,
2025-02-28,3,TURNO NÃO PLANEJADO,1,31560.0,,,,31560.0,6.0,Maquina Alpha,65.0,sexta-feira,,,,
2025-02-28,1,OPERANDO,15,8556.0,ProblemasProcesso,3,3863.0,30600.0,6.0,Maquina Beta,65.0,sexta-feira,29.71,104.54,100.0,31.06
2025-02-28,2,OPERANDO,19,15212.0,TESTE/MELHORIA DE PROCESSO/EQUIPAMENTO,1,2749.0,30600.0,6.0,Maquina Beta,65.0,sexta-feira,52.82,113.49,100.0,59.95
2025-02-28,3,OPERANDO,22,16198.0,REFEIÇÃO,1,1782.0,25200.0,6.0,Maquina Beta,65.0,sexta-feira,73.04,115.91,100.0,84.66
2025-02-28,1,Parada planejada,1,33480.0,PARADA NÃO JUSTIFICADA,0,0.0,33480.0,6.0,Maquina Gamma,67.0,sexta-feira,,,,
2025-02-28,2,OPERANDO,17,6701.0,Parada planejada,1,6148.0,32760.0,6.0,Maquina Gamma,67.0,sexta-feira,25.18,90.78,100.0,22.86
2025-02-28,3,OPERANDO,29,16839.0,TURNO NÃO PLANEJADO,6,3654.0,31560.0,6.0,Maquina Gamma,67.0,sexta-feira,60.61,50.47,100.0,30.59
2025-02-28,1,MANUTENÇÃO PREVENTIVA,1,33480.0,,,,33480.0,6.0,Maquina Delta,65.0,sexta-feira,,,,
2025-02-28,2,MANUTENÇÃO PREVENTIVA,1,32760.0,,,,32760.0,6.0,Maquina Delta,65.0,sexta-feira,,,,
2025-02-28,3,TURNO NÃO PLANEJADO,1,31560.0,,,,31560.0,6.0,Maquina Delta,65.0,sexta-feira,,,,
2025-02-28,1,OPERANDO,21,18132.0,ProblemasProcesso,3,2872.0,33480.0,6.0,Maquina Epsilon,63.0,sexta-feira,57.23,109.54,100.0,62.69
2025-02-28,2,OPERANDO,18,12334.0,PREPARAÇÃO,8,5244.0,32760.0,6.0,Maquina Epsilon,63.0,sexta-feira,39.84,95.28,100.79,38.26
2025-02-28,3,TURNO NÃO PLANEJADO,1,19120.0,OPERANDO,4,8940.0,31560.0,6.0,Maquina Epsilon,63.0,sexta-feira,71.86,,,
2025-02-28,1,OPERANDO,24,16730.0,AGUARDANDO MANUTENÇÃO,2,3570.0,30600.0,6.0,Maquina Zeta,68.0,sexta-feira,58.09,98.64,100.0,57.3
2025-02-28,2,OPERANDO,22,18991.0,REFEIÇÃO,1,2657.0,30600.0,6.0,Maquina Zeta,68.0,sexta-feira,66.16,108.2,100.4,71.87
2025-02-28,3,TURNO NÃO PLANEJADO,2,19854.0,OPERANDO,3,4650.0,25200.0,6.0,Maquina Zeta,68.0,sexta-feira,86.98,114.74,100.0,99.8
2025-02-28,1,OPERANDO,32,16612.0,ProblemasProcesso,18,4459.0,33480.0,6.0,Maquina Eta,68.0,sexta-feira,56.09,82.01,100.0,46.0
2025-02-28,2,OPERANDO,23,23944.0,ProblemasProcesso,11,1820.0,32760.0,6.0,Maquina Eta,68.0,sexta-feira,77.34,100.72,100.0,77.9
2025-02-28,3,TURNO NÃO PLANEJADO,6,12989.0,OPERANDO,15,12926.0,31560.0,6.0,Maquina Eta,68.0,sexta-feira,77.69,93.66,100.0,72.76
2025-02-28,1,OPERANDO,25,26253.0,ProblemasProcesso,15,2137.0,33480.0,6.0,Maquina Theta,69.0,sexta-feira,82.87,107.51,100.0,89.09
2025-02-28,2,OPERANDO,21,22720.0,ProblemasProcesso,10,2109.0,32760.0,6.0,Maquina Theta,69.0,sexta-feira,73.39,107.46,100.0,78.86
2025-02-28,3,TURNO NÃO PLANEJADO,5,12529.0,OPERANDO,11,11865.0,31560.0,6.0,Maquina Theta,69.0,sexta-feira,68.86,104.67,100.0,72.08
2025-02-28,1,OPERANDO,20,15219.0,MANUTENÇÃO CORRETIVA,3,4129.0,33480.0,6.0,Maquina Iota,68.0,sexta-feira,47.72,98.95,100.0,47.22
2025-02-28,2,OPERANDO,17,23023.0,REFEIÇÃO,1,2680.0,32760.0,6.0,Maquina Iota,68.0,sexta-feira,74.42,105.87,100.0,78.79
2025-02-28,3,TURNO NÃO PLANEJADO,1,31560.0,Oportunidadesdemelhoria,0,0.0,31560.0,6.0,Maquina Iota,68.0,sexta-feira,,,,
2025-02-28,1,OPERANDO,23,23517.0,ProblemasProcesso,9,2609.0,33480.0,6.0,Maquina Kappa,65.0,sexta-feira,74.23,103.27,102.21,78.35
2025-02-28,2,OPERANDO,27,25257.0,ProblemasProcesso,14,2531.0,32760.0,6.0,Maquina Kappa,65.0,sexta-feira,81.57,97.88,100.0,79.84
2025-02-28,3,TURNO NÃO PLANEJADO,2,11583.0,ProblemasProcesso,1,6472.0,31560.0,6.0,Maquina Kappa,65.0,sexta-feira,28.79,71.78,122.86,25.39
2025-02-28,1,OPERANDO,18,21404.0,PREPARAÇÃO,1,2575.0,33480.0,6.0,Maquina Lambda,55.0,sexta-feira,67.57,100.38,100.0,67.83
2025-02-28,2,OPERANDO,20,16629.0,PREPARAÇÃO,5,4831.0,32760.0,6.0,Maquina Lambda,55.0,sexta-feira,55.47,89.27,100.0,49.52
2025-02-28,3,TURNO NÃO PLANEJADO,1,31560.0,CARGA E DESGARGA DE MATERIAIS,0,0.0,31560.0,6.0,Maquina Lambda,55.0,sexta-feira,,,,
2025-02-28,1,OPERANDO,18,15935.0,MANUTENÇÃO CORRETIVA,2,3154.0,33480.0,6.0,Maquina Sigma,60.0,sexta-feira,50.36,84.64,100.0,42.62
2025-02-28,2,OPERANDO,10,8739.0,AUXILIO A OUTRA MAQUINA,3,4490.0,32760.0,6.0,Maquina Sigma,60.0,sexta-feira,31.89,86.37,100.0,27.54
2025-02-28,3,TURNO NÃO PLANEJADO,1,31560.0,ProblemasProcesso,0,0.0,31560.0,6.0,Maquina Sigma,60.0,sexta-feira,,,,
2025-02-28,1,OPERANDO,16,18899.0,AGUARDANDO MANUTENÇÃO,2,3400.0,33480.0,6.0,Maquina Omega,65.0,sexta-feira,59.66,112.05,100.0,66.85
2025-02-28,2,OPERANDO,23,18729.0,PREPARAÇÃO,3,2645.0,32760.0,6.0,Maquina Omega,65.0,sexta-feira,60.5,104.46,100.0,63.2
2025-02-28,3,TURNO NÃO PLANEJADO,2,14526.0,OPERANDO,13,11656.0,31560.0,6.0,Maquina Omega,65.0,sexta-feira,76.47,112.75,100.0,86.22
2025-03-01,1,FIM DE SEMANA,1,22080.0,,,,22080.0,7.0,Maquina Alpha,65.0,sabado,,,,
2025-03-01,2,FIM DE SEMANA,1,52920.0,,,,52920.0,7.0,Maquina Alpha,65.0,sabado,,,,
2025-03-01,1,OPERANDO,21,14105.0,FIM DE SEMANA,6,11143.0,30600.0,7.0,Maquina Beta,65.0,sabado,76.55,106.59,100.0,81.59
2025-03-01,2,OPERANDO,21,21275.0,FIM DE SEMANA,3,3507.0,30600.0,7.0,Maquina Beta,65.0,sabado,84.14,121.46,100.0,102.2
2025-03-01,3,FIM DE SEMANA,4,13154.0,OPERANDO,12,10251.0,25200.0,7.0,Maquina Beta,65.0,sabado,85.81,114.11,100.0,97.92
2025-03-01,1,OPERANDO,13,14481.0,REFEIÇÃO,1,2362.0,22080.0,7.0,Maquina Gamma,67.0,sabado,76.95,114.38,100.0,88.02
2025-03-01,2,OPERANDO,23,23281.0,ProblemasProcesso,11,3682.0,32760.0,7.0,Maquina Gamma,67.0,sabado,76.96,90.03,100.0,69.29
2025-03-01,3,OPERANDO,9,9586.0,ProblemasProcesso,6,2595.0,20160.0,7.0,Maquina Gamma,67.0,sabado,70.1,147.84,110.24,114.25
2025-03-01,1,FIM DE SEMANA,1,22080.0,,,,22080.0,7.0,Maquina Delta,65.0,sabado,,,,
2025-03-01,2,FIM DE SEMANA,1,32760.0,,,,32760.0,7.0,Maquina Delta,65.0,sabado,,,,
2025-03-01,3,FIM DE SEMANA,1,20160.0,,,,20160.0,7.0,Maquina Delta,65.0,sabado,,,,
2025-03-01,1,OPERANDO,12,11569.0,FIM DE SEMANA,2,5241.0,22080.0,7.0,Maquina Epsilon,63.0,sabado,76.93,179.7,100.0,138.24
2025-03-01,2,FIM DE SEMANA,3,24684.0,OPERANDO,9,4512.0,32760.0,7.0,Maquina Epsilon,63.0,sabado,59.36,77.07,100.0,45.75
2025-03-01,3,FIM DE SEMANA,1,20160.0,OPERANDO,0,0.0,20160.0,7.0,Maquina Epsilon,63.0,sabado,,,,
2025-03-01,1,FIM DE SEMANA,6,14089.0,OPERANDO,15,13016.0,30600.0,7.0,Maquina Zeta,68.0,sabado,78.85,108.89,100.0,85.86
2025-03-01,2,FIM DE SEMANA,2,29277.0,ProblemasManutencao,2,472.0,30600.0,7.0,Maquina Zeta,68.0,sabado,29.55,15.28,100.0,4.52
2025-03-01,3,FIM DE SEMANA,1,25200.0,,,,25200.0,7.0,Maquina Zeta,68.0,sabado,,,,
2025-03-01,1,FIM DE SEMANA,1,22080.0,,,,22080.0,7.0,Maquina Eta,68.0,sabado,,,,
2025-03-01,2,OPERANDO,22,20003.0,FIM DE SEMANA,2,3018.0,32760.0,7.0,Maquina Eta,68.0,sabado,71.59,95.55,100.0,68.4
2025-03-01,3,FIM DE SEMANA,1,17118.0,OPERANDO,2,1513.0,20160.0,7.0,Maquina Eta,68.0,sabado,49.74,148.01,100.0,73.62
2025-03-01,1,FIM DE SEMANA,1,19903.0,OPERANDO,3,1829.0,22080.0,7.0,Maquina Theta,69.0,sabado,84.01,27.55,100.0,23.14
2025-03-01,2,FIM DE SEMANA,1,14933.0,OPERANDO,14,13540.0,32760.0,7.0,Maquina Theta,69.0,sabado,84.58,130.1,100.0,110.04
2025-03-01,3,FIM DE SEMANA,1,20160.0,,,,20160.0,7.0,Maquina Theta,69.0,sabado,,,,
2025-03-01,1,FIM DE SEMANA,1,22080.0,,,,22080.0,7.0,Maquina Iota,68.0,sabado,,,,
2025-03-01,2,FIM DE SEMANA,1,32760.0,,,,32760.0,7.0,Maquina Iota,68.0,sabado,,,,
2025-03-01,3,FIM DE SEMANA,1,20160.0,,,,20160.0,7.0,Maquina Iota,68.0,sabado,,,,
2025-03-01,1,FIM DE SEMANA,1,19962.0,OPERANDO,2,1169.0,22080.0,7.0,Maquina Kappa,65.0,sabado,55.19,,,
2025-03-01,2,OPERANDO,14,21244.0,FIM DE SEMANA,4,4826.0,32760.0,7.0,Maquina Kappa,65.0,sabado,81.29,111.85,100.0,90.92
2025-03-01,3,FIM DE SEMANA,1,20160.0,Oportunidadesdemelhoria,0,0.0,20160.0,7.0,Maquina Kappa,65.0,sabado,,,,
2025-03-01,1,FIM DE SEMANA,1,22080.0,,,,22080.0,7.0,Maquina Lambda,55.0,sabado,,,,
2025-03-01,2,FIM DE SEMANA,1,32760.0,,,,32760.0,7.0,Maquina Lambda,55.0,sabado,,,,
2025-03-01,3,FIM DE SEMANA,1,20160.0,,,,20160.0,7.0,Maquina Lambda,55.0,sabado,,,,
2025-03-01,1,FIM DE SEMANA,1,22080.0,,,,22080.0,7.0,Maquina Sigma,60.0,sabado,,,,
2025-03-01,2,FIM DE SEMANA,1,32760.0,,,,32760.0,7.0,Maquina Sigma,60.0,sabado,,,,
2025-03-01,3,FIM DE SEMANA,1,20160.0,,,,20160.0,7.0,Maquina Sigma,60.0,sabado,,,,
2025-03-01,1,FIM DE SEMANA,1,22080.0,,,,22080.0,7.0,Maquina Omega,65.0,sabado,,,,
2025-03-01,2,FIM DE SEMANA,1,32760.0,,,,32760.0,7.0,Maquina Omega,65.0,sabado,,,,
2025-03-01,3,FIM DE SEMANA,1,20160.0,,,,20160.0,7.0,Maquina Omega,65.0,sabado,,,,
2025-03-02,1,FIM DE SEMANA,1,33480.0,,,,33480.0,1.0,Maquina Alpha,65.0,domingo,,,,
2025-03-02,2,FIM DE SEMANA,1,22080.0,,,,22080.0,1.0,Maquina Alpha,65.0,domingo,,,,
2025-03-02,3,FIM DE SEMANA,2,30840.0,,,,30840.0,1.0,Maquina Alpha,65.0,domingo,,,,
2025-03-02,1,FIM DE SEMANA,38,17639.0,PRODUÇÃO SEM ORDEM,37,12961.0,30600.0,1.0,Maquina Beta,65.0,domingo,100.0,,,
2025-03-02,2,OPERANDO,24,19609.0,ProblemasProcesso,10,3247.0,30600.0,1.0,Maquina Beta,65.0,domingo,74.3,164.08,100.0,121.91
2025-03-02,3,OPERANDO,27,18253.0,REFEIÇÃO,1,1539.0,25200.0,1.0,Maquina Beta,65.0,domingo,82.22,105.97,100.0,87.13
2025-03-02,1,FIM DE SEMANA,16,22726.0,OPERANDO,8,6851.0,33480.0,1.0,Maquina Gamma,67.0,domingo,85.25,71.62,100.0,61.06
2025-03-02,2,OPERANDO,14,16955.0,ProblemasProcesso,8,2448.0,22080.0,1.0,Maquina Gamma,67.0,domingo,84.22,129.95,100.0,109.44
2025-03-02,3,OPERANDO,17,16711.0,FIM DE SEMANA,5,4772.0,30840.0,1.0,Maquina Gamma,67.0,domingo,64.11,92.82,100.0,59.51
2025-03-02,1,FIM DE SEMANA,1,33480.0,,,,33480.0,1.0,Maquina Delta,65.0,domingo,,,,
2025-03-02,2,FIM DE SEMANA,1,22080.0,,,,22080.0,1.0,Maquina Delta,65.0,domingo,,,,
2025-03-02,3,MANUTENÇÃO PREVENTIVA,1,30840.0,,,,30840.0,1.0,Maquina Delta,65.0,domingo,,,,
2025-03-02,1,FIM DE SEMANA,7,29546.0,PRODUÇÃO SEM ORDEM,6,3934.0,33480.0,1.0,Maquina Epsilon,63.0,domingo,100.0,,,
2025-03-02,2,FIM DE SEMANA,1,22080.0,,,,22080.0,1.0,Maquina Epsilon,63.0,domingo,,,,
2025-03-02,3,OPERANDO,24,13204.0,ProblemasProcesso,11,4824.0,30840.0,1.0,Maquina Epsilon,63.0,domingo,43.17,89.46,100.0,38.62
2025-03-02,1,FIM DE SEMANA,1,30600.0,,,,30600.0,1.0,Maquina Zeta,68.0,domingo,,,,
2025-03-02,2,FIM DE SEMANA,5,25991.0,MANUTENÇÃO CORRETIVA,1,3101.0,30600.0,1.0,Maquina Zeta,68.0,domingo,0.0,,,
2025-03-02,3,OPERANDO,18,8230.0,PREPARAÇÃO,3,3330.0,25200.0,1.0,Maquina Zeta,68.0,domingo,38.61,76.58,100.0,29.57
2025-03-02,1,FIM DE SEMANA,1,33480.0,,,,33480.0,1.0,Maquina Eta,68.0,domingo,,,,
2025-03-02,2,FIM DE SEMANA,1,22080.0,,,,22080.0,1.0,Maquina Eta,68.0,domingo,,,,
2025-03-02,3,MANUTENÇÃO CORRETIVA,1,22833.0,ProblemasProcesso,1,6109.0,30840.0,1.0,Maquina Eta,68.0,domingo,0.0,,,
2025-03-02,1,FIM DE SEMANA,1,33480.0,,,,33480.0,1.0,Maquina Theta,69.0,domingo,,,,
